category,SDR,GHG,index,value
net,-0.01,CO2,33,-2035.2177801492503
net,-0.01,CO2,34,-2044.2157932010573
net,-0.01,CO2,35,-2076.7500214794145
net,-0.01,CO2,36,-2097.727294423651
net,-0.01,CO2,37,-2118.916459013789
net,-0.01,CO2,38,-2140.319655569484
net,-0.01,CO2,39,-2161.939046029782
net,-0.01,CO2,40,-2183.7768141714964
net,-0.01,CO2,41,-2205.6130936748837
net,-0.01,CO2,42,-2227.892013813014
net,-0.01,CO2,43,-2250.6225546676815
net,-0.01,CO2,44,-2273.356115825941
net,-0.01,CO2,45,-2296.319308915092
net,-0.01,CO2,46,-2319.5144534495876
net,-0.01,CO2,47,-2342.943892373321
net,-0.01,CO2,48,-2366.6099922962835
net,-0.01,CO2,49,-2390.51514373362
net,-0.01,CO2,50,-2414.6617613470908
net,-0.01,CO2,51,-2439.0522841889806
net,-0.01,CO2,52,299.7729016181826
net,-0.01,CO2,53,283.3861190962239
net,-0.01,CO2,54,286.2486051477009
net,-0.01,CO2,55,289.1400051996979
net,-0.01,CO2,56,292.06061131282615
net,-0.01,CO2,57,295.0107184978042
net,-0.01,CO2,58,297.9906247452568
net,-0.01,CO2,59,301.00063105581495
net,-0.01,CO2,60,304.0410414705201
net,-0.01,CO2,61,307.1121631015355
net,-0.01,CO2,62,310.2143061631672
net,-0.01,CO2,63,313.3477840031992
net,-0.01,CO2,64,316.51291313454465
net,-0.01,CO2,65,319.7100132672168
net,-0.01,CO2,66,322.939407340623
net,-0.01,CO2,67,326.2014215561849
net,-0.01,CO2,68,329.4963854102878
net,-0.01,CO2,69,332.82463172756337
net,-0.01,CH4,1,0.17143
net,-0.01,CH4,2,0.015959595959595962
net,-0.01,CH4,3,0.016120803999591878
net,-0.01,CH4,4,0.01628364040362816
net,-0.01,CH4,5,0.01644812161982643
net,-0.01,CH4,6,0.016614264262450936
net,-0.01,CH4,7,0.016782085113586802
net,-0.01,CH4,8,0.016951601124835156
net,-0.01,CH4,9,0.017653853875691385
net,-0.01,CH4,10,0.01729578729194486
net,-0.01,CH4,11,0.01747049221408572
net,-0.01,CH4,12,0.017646961832409814
net,-0.01,CH4,13,0.017825213972131125
net,-0.01,CH4,14,0.01800526663851629
net,-0.01,CH4,15,0.018187138018703322
net,-0.01,CH4,16,0.018370846483538712
net,-0.01,CH4,17,0.0519696942140767
net,-0.01,CH4,18,0.018743849080235395
net,-0.01,CH4,19,0.01893318088912666
net,-0.01,CH4,20,0.06962259076477212
net,-0.01,CH4,21,0.07032584925734557
net,-0.01,CH4,22,0.07103621137105613
net,-0.01,CH4,23,0.07175374885965266
net,-0.01,CH4,24,0.07247853420166935
net,-0.01,CH4,25,0.0738343056616028
net,-0.01,CH4,26,0.07395014202802709
net,-0.01,CH4,27,0.1640557424453271
net,-0.01,CH4,28,0.07545162945416499
net,-0.01,CH4,29,0.07621376712541918
net,-0.01,CH4,30,0.07698360315698907
net,-0.01,CH4,31,0.07776121531008996
net,-0.01,CH4,32,0.078546682131404
net,-0.01,CH4,33,0.08001596336175992
net,-0.01,CH4,34,0.11909762246083029
net,-0.01,CH4,35,0.08095100802062459
net,-0.01,CH4,36,0.08176869497032788
net,-0.01,CH4,37,0.08259464138416957
net,-0.01,CH4,38,0.08342893069108037
net,-0.01,CH4,39,0.08427164716270744
net,-0.01,CH4,40,0.0851228759219267
net,-0.01,CH4,41,0.08671517034445582
net,-0.01,CH4,42,0.08685121510246577
net,-0.01,CH4,43,0.08772850010350078
net,-0.01,CH4,44,0.08861464656919271
net,-0.01,CH4,45,0.08950974400928557
net,-0.01,CH4,46,0.09041388283766219
net,-0.01,CH4,47,0.09132715438147697
net,-0.01,CH4,48,0.09224965089038076
net,-0.01,CH4,49,0.09318146554583916
net,-0.01,CH4,50,0.09412269247054461
net,-0.01,CH4,51,0.09507342673792385
net,-0.01,CH4,52,0.07461315942663452
net,-0.01,CH4,53,0.07035811259335786
net,-0.01,CH4,54,0.07106880059935139
net,-0.01,CH4,55,0.07178666727207211
net,-0.01,CH4,56,0.07251178512330515
net,-0.01,CH4,57,0.07324422739727793
net,-0.01,CH4,58,0.07398406807805853
net,-0.01,CH4,59,0.07473138189702883
net,-0.01,CH4,60,0.07548624434043313
net,-0.01,CH4,61,0.07624873165700317
net,-0.01,CH4,62,0.07701892086565978
net,-0.01,CH4,63,0.07779688976329271
net,-0.01,CH4,64,0.0785827169326189
net,-0.01,CH4,65,0.0793764817501201
net,-0.01,CH4,66,0.0801782643940607
net,-0.01,CH4,67,0.08098814585258658
net,-0.01,CH4,68,0.08180620793190564
net,-0.01,CH4,69,0.08263253326455114
net,-0.01,N2O,1,0.0003
net,-0.01,N2O,2,0.002565656565656566
net,-0.01,N2O,3,0.0025915722885419853
net,-0.01,N2O,4,0.002617749786406046
net,-0.01,N2O,5,0.002644191703440451
net,-0.01,N2O,6,0.00267090071054591
net,-0.01,N2O,7,0.002697879505601929
net,-0.01,N2O,8,0.0027251308137393225
net,-0.01,N2O,9,0.002752657387615477
net,-0.01,N2O,10,0.0027804620076924014
net,-0.01,N2O,11,0.0028085474825175773
net,-0.01,N2O,12,0.0028369166490076533
net,-0.01,N2O,13,0.0028655723727350037
net,-0.01,N2O,14,0.0028945175482171757
net,-0.01,N2O,15,0.002923755099209268
net,-0.01,N2O,16,0.0029532879789992608
net,-0.01,N2O,17,0.002994863734370522
net,-0.01,N2O,18,0.0030132516875821455
net,-0.01,N2O,19,0.003043688573315298
net,-0.01,N2O,20,0.011184157487247815
net,-0.01,N2O,21,0.011297128774997793
net,-0.01,N2O,22,0.011411241186866457
net,-0.01,N2O,23,0.011526506249360058
net,-0.01,N2O,24,0.0116429356054142
net,-0.01,N2O,25,0.0117605410155699
net,-0.01,N2O,26,0.011879334359161513
net,-0.01,N2O,27,0.012038286491476154
net,-0.01,N2O,28,0.012120532965168367
net,-0.01,N2O,29,0.012242962591079157
net,-0.01,N2O,30,0.012366628879877939
net,-0.01,N2O,31,0.012491544323109028
net,-0.01,N2O,32,0.012617721538493967
net,-0.01,N2O,33,0.012745173271206028
net,-0.01,N2O,34,0.012887845200780068
net,-0.01,N2O,35,0.01300395191430061
net,-0.01,N2O,36,0.013135304963940012
net,-0.01,N2O,37,0.013267984812060618
net,-0.01,N2O,38,0.013402004860667291
net,-0.01,N2O,39,0.013537378647138677
net,-0.01,N2O,40,0.013674119845594624
net,-0.01,N2O,41,0.013812242268277396
net,-0.01,N2O,42,0.013951759866946864
net,-0.01,N2O,43,0.014092686734289765
net,-0.01,N2O,44,0.014235037105343195
net,-0.01,N2O,45,0.01437882535893252
net,-0.01,N2O,46,0.014524066019123759
net,-0.01,N2O,47,0.014670773756690667
net,-0.01,N2O,48,0.01481896339059663
net,-0.01,N2O,49,0.014968649889491547
net,-0.01,N2O,50,0.015119848373223787
net,-0.01,N2O,51,0.01527257411436746
net,-0.01,N2O,52,0.01198752483068328
net,-0.01,N2O,53,0.011315985989967192
net,-0.01,N2O,54,0.01143028887875474
net,-0.01,N2O,55,0.011545746342176505
net,-0.01,N2O,56,0.011662370042602531
net,-0.01,N2O,57,0.011780171760204575
net,-0.01,N2O,58,0.01189916339414604
net,-0.01,N2O,59,0.012019356963783877
net,-0.01,N2O,60,0.012140764609882702
net,-0.01,N2O,61,0.012263398595841114
net,-0.01,N2O,62,0.01238727130893042
net,-0.01,N2O,63,0.01251239526154588
net,-0.01,N2O,64,0.012638783092470584
net,-0.01,N2O,65,0.012766447568152107
net,-0.01,N2O,66,0.012895401583992026
net,-0.01,N2O,67,0.013025658165648513
net,-0.01,N2O,68,0.013157230470352032
net,-0.01,N2O,69,0.013290131788234376
net,0.01,CO2,1,85.18884
net,0.01,CO2,2,-1627.4058316831681
net,0.01,CO2,3,-1611.292902656602
net,0.01,CO2,4,-1595.339507580794
net,0.01,CO2,5,-1579.5440669116774
net,0.01,CO2,6,-1563.905016744235
net,0.01,CO2,7,-1548.4208086576582
net,0.01,CO2,8,-1533.089909562038
net,0.01,CO2,9,-1517.7736088790405
net,0.01,CO2,10,-1502.8819817292797
net,0.01,CO2,11,-1488.0019621081976
net,0.01,CO2,12,-1473.2692694140571
net,0.01,CO2,13,-1458.682444964413
net,0.01,CO2,14,-1444.2400445192206
net,0.01,CO2,15,-1429.9406381378421
net,0.01,CO2,16,-1415.7828100374675
net,0.01,CO2,17,-1394.4360892794505
net,0.01,CO2,18,-1387.8862954979586
net,0.01,CO2,19,-1374.1448470276816
net,0.01,CO2,20,-1221.4473118986905
net,0.01,CO2,21,-1209.353774157119
net,0.01,CO2,22,-1197.3799744129892
net,0.01,CO2,23,-1185.5247271415735
net,0.01,CO2,24,-1173.7868585560134
net,0.01,CO2,25,-1162.0482056672124
net,0.01,CO2,26,-1150.6586202882202
net,0.01,CO2,27,-1123.2175926790287
net,0.01,CO2,28,-1127.9860996845603
net,0.01,CO2,29,-1116.8179204797627
net,0.01,CO2,30,-1105.760317306696
net,0.01,CO2,31,-1094.812195353164
net,0.01,CO2,32,-1083.972470646697
net,0.01,CO2,33,-1073.132021649346
net,0.01,CO2,34,-1056.5324153414
net,0.01,CO2,35,-1052.0930006344722
net,0.01,CO2,36,-1041.6762382519526
net,0.01,CO2,37,-1031.3626121306459
net,0.01,CO2,38,-1021.1511011194515
net,0.01,CO2,39,-1011.0406941776747
net,0.01,CO2,40,-1001.0303902749255
net,0.01,CO2,41,-991.0194175016964
net,0.01,CO2,42,-981.2073440610855
net,0.01,CO2,43,-971.5902345770074
net,0.01,CO2,44,-961.970529284166
net,0.01,CO2,45,-952.446068598184
net,0.01,CO2,46,-943.0159095031526
net,0.01,CO2,47,-933.679118319953
net,0.01,CO2,48,-924.4347706138149
net,0.01,CO2,49,-915.2819511027869
net,0.01,CO2,50,-906.2197535671158
net,0.01,CO2,51,-897.2472807595204
net,0.01,CO2,52,108.0929160823605
net,0.01,CO2,53,100.16067809130578
net,0.01,CO2,54,99.16898820921364
net,0.01,CO2,55,98.18711703882539
net,0.01,CO2,56,97.21496736517365
net,0.01,CO2,57,96.25244293581548
net,0.01,CO2,58,95.29944845130247
net,0.01,CO2,59,94.35588955574501
net,0.01,CO2,60,93.42167282747032
net,0.01,CO2,61,92.49670576977257
net,0.01,CO2,62,91.58089680175505
net,0.01,CO2,63,90.67415524926241
net,0.01,CO2,64,89.77639133590337
net,0.01,CO2,65,88.88751617416176
net,0.01,CO2,66,88.0074417565958
net,0.01,CO2,67,87.13608094712457
net,0.01,CO2,68,86.27334747240054
net,0.01,CO2,69,85.41915591326787
net,0.01,CH4,1,0.17143
net,0.01,CH4,2,0.015643564356435644
net,0.01,CH4,3,0.015488677580629351
net,0.01,CH4,4,0.015335324337256782
net,0.01,CH4,5,0.015183489442828497
net,0.01,CH4,6,0.01503315786418663
net,0.01,CH4,7,0.014884314717016466
net,0.01,CH4,8,0.014736945264372739
net,0.01,CH4,9,0.015043541694236865
net,0.01,CH4,10,0.014446569222990629
net,0.01,CH4,11,0.014303533884149136
net,0.01,CH4,12,0.014161914736781325
net,0.01,CH4,13,0.01402169775918943
net,0.01,CH4,14,0.013882869068504384
net,0.01,CH4,15,0.01374541491931127
net,0.01,CH4,16,0.013609321702288388
net,0.01,CH4,17,0.03773734085262946
net,0.01,CH4,18,0.013341164299861178
net,0.01,CH4,19,0.013209073564218987
net,0.01,CH4,20,0.04761159991313925
net,0.01,CH4,21,0.04714019793380123
net,0.01,CH4,22,0.0466734633007933
net,0.01,CH4,23,0.046211349802765644
net,0.01,CH4,24,0.04575381168590658
net,0.01,CH4,25,0.04568671105185008
net,0.01,CH4,26,0.04485228084100243
net,0.01,CH4,27,0.09753281921129175
net,0.01,CH4,28,0.043968513715324405
net,0.01,CH4,29,0.043533181896360795
net,0.01,CH4,30,0.043102160293426534
net,0.01,CH4,31,0.042675406231115376
net,0.01,CH4,32,0.042252877456549875
net,0.01,CH4,33,0.04219091114678077
net,0.01,CH4,34,0.06155441081047516
net,0.01,CH4,35,0.041010226580921384
net,0.01,CH4,36,0.04060418473358553
net,0.01,CH4,37,0.040202163102559925
net,0.01,CH4,38,0.0398041218837227
net,0.01,CH4,39,0.039410021667052174
net,0.01,CH4,40,0.03901982343272493
net,0.01,CH4,41,0.038962598585294016
net,0.01,CH4,42,0.03825097875965584
net,0.01,CH4,43,0.03787225619767905
net,0.01,CH4,44,0.03749728336403867
net,0.01,CH4,45,0.037126023132711544
net,0.01,CH4,46,0.03675843874525896
net,0.01,CH4,47,0.03639449380718709
net,0.01,CH4,48,0.03603415228434365
net,0.01,CH4,49,0.03567737849935015
net,0.01,CH4,50,0.035324137128069456
net,0.01,CH4,51,0.034974393196108365
net,0.01,CH4,52,0.026904212945890245
net,0.01,CH4,53,0.024867542168437378
net,0.01,CH4,54,0.02462132887964097
net,0.01,CH4,55,0.024377553346179175
net,0.01,CH4,56,0.02413619143186057
net,0.01,CH4,57,0.02389721923946591
net,0.01,CH4,58,0.023660613108382092
net,0.01,CH4,59,0.023426349612259492
net,0.01,CH4,60,0.02319440555669257
net,0.01,CH4,61,0.022964757976923333
net,0.01,CH4,62,0.02273738413556766
net,0.01,CH4,63,0.022512261520364014
net,0.01,CH4,64,0.022289367841944567
net,0.01,CH4,65,0.022068681031628287
net,0.01,CH4,66,0.021850179239235927
net,0.01,CH4,67,0.021633840830926666
net,0.01,CH4,68,0.0214196443870561
net,0.01,CH4,69,0.021207568700055548
net,0.01,N2O,1,0.0003
net,0.01,N2O,2,0.002514851485148515
net,0.01,N2O,3,0.002489951965493579
net,0.01,N2O,4,0.0024652989757362165
net,0.01,N2O,5,0.0024408900749863533
net,0.01,N2O,6,0.002416722846521142
net,0.01,N2O,7,0.0023927948975456846
net,0.01,N2O,8,0.0023691038589561237
net,0.01,N2O,9,0.002345647385105073
net,0.01,N2O,10,0.0023224231535693795
net,0.01,N2O,11,0.0022994288649201776
net,0.01,N2O,12,0.0022766622424952253
net,0.01,N2O,13,0.0022541210321734904
net,0.01,N2O,14,0.0022318030021519705
net,0.01,N2O,15,0.002209705942724723
net,0.01,N2O,16,0.0021878276660640826
net,0.01,N2O,17,0.002174694218626105
net,0.01,N2O,18,0.0021447188178257844
net,0.01,N2O,19,0.0021234839780453307
net,0.01,N2O,20,0.007648316814975777
net,0.01,N2O,21,0.00757259090591661
net,0.01,N2O,22,0.007497614758333277
net,0.01,N2O,23,0.0074233809488448285
net,0.01,N2O,24,0.007349882127569137
net,0.01,N2O,25,0.007277111017395185
net,0.01,N2O,26,0.00720506041326256
net,0.01,N2O,27,0.007156884620348885
net,0.01,N2O,28,0.007063092258859483
net,0.01,N2O,29,0.006993160652336123
net,0.01,N2O,30,0.006923921437956557
net,0.01,N2O,31,0.006855367760353026
net,0.01,N2O,32,0.006787492832032699
net,0.01,N2O,33,0.006720289932705644
net,0.01,N2O,34,0.006660953439364708
net,0.01,N2O,35,0.006587873671900444
net,0.01,N2O,36,0.00652264719990143
net,0.01,N2O,37,0.00645806653455587
net,0.01,N2O,38,0.0063941252817384855
net,0.01,N2O,39,0.006330817110632165
net,0.01,N2O,40,0.006268135753101153
net,0.01,N2O,41,0.006206075003070448
net,0.01,N2O,42,0.006144628715911335
net,0.01,N2O,43,0.006083790807833004
net,0.01,N2O,44,0.006023555255280203
net,0.01,N2O,45,0.005963916094336834
net,0.01,N2O,46,0.00590486742013548
net,0.01,N2O,47,0.0058464033862727525
net,0.01,N2O,48,0.005788518204230447
net,0.01,N2O,49,0.0057312061428024235
net,0.01,N2O,50,0.005674461527527152
net,0.01,N2O,51,0.005618278740125892
net,0.01,N2O,52,0.004322493823036293
net,0.01,N2O,53,0.003999549567358936
net,0.01,N2O,54,0.003959950066692016
net,0.01,N2O,55,0.003920742640289124
net,0.01,N2O,56,0.0038819234062268553
net,0.01,N2O,57,0.0038434885210166885
net,0.01,N2O,58,0.0038054341792244446
net,0.01,N2O,59,0.003767756613093509
net,0.01,N2O,60,0.003730452092171791
net,0.01,N2O,61,0.003693516922942367
net,0.01,N2O,62,0.00365694744845779
net,0.01,N2O,63,0.003620740047978009
net,0.01,N2O,64,0.00358489113661189
net,0.01,N2O,65,0.0035493971649622675
net,0.01,N2O,66,0.0035142546187745226
net,0.01,N2O,67,0.0034794600185886365
net,0.01,N2O,68,0.003445009919394689
net,0.01,N2O,69,0.0034109009102917718
net,0.03,CO2,1,85.18884
net,0.03,CO2,2,-1595.8057184466018
net,0.03,CO2,3,-1549.3259402394192
net,0.03,CO2,4,-1504.1999419800188
net,0.03,CO2,5,-1460.388293184484
net,0.03,CO2,6,-1417.852711829596
net,0.03,CO2,7,-1376.5560309025204
net,0.03,CO2,8,-1336.462165924777
net,0.03,CO2,9,-1297.418808786264
net,0.03,CO2,10,-1259.7437703127318
net,0.03,CO2,11,-1223.0522041871182
net,0.03,CO2,12,-1187.4293244535127
net,0.03,CO2,13,-1152.8440043237988
net,0.03,CO2,14,-1119.2660236153386
net,0.03,CO2,15,-1086.6660423449887
net,0.03,CO2,16,-1055.0155750922222
net,0.03,CO2,17,-1018.9315255183204
net,0.03,CO2,18,-994.4533651543237
net,0.03,CO2,19,-965.4887040333239
net,0.03,CO2,20,-841.5376881137666
net,0.03,CO2,21,-817.0268816638511
net,0.03,CO2,22,-793.2299821979137
net,0.03,CO2,23,-770.1261963086541
net,0.03,CO2,24,-747.6953362219942
net,0.03,CO2,25,-725.8447204814054
net,0.03,CO2,26,-704.7745652012387
net,0.03,CO2,27,-674.6084443052318
net,0.03,CO2,28,-664.3176220202079
net,0.03,CO2,29,-644.9685650681631
net,0.03,CO2,30,-626.1830728817117
net,0.03,CO2,31,-607.9447309531181
net,0.03,CO2,32,-590.2376028671051
net,0.03,CO2,33,-572.9885250260387
net,0.03,CO2,34,-553.1714350368463
net,0.03,CO2,35,-540.1510193004336
net,0.03,CO2,36,-524.4184653402268
net,0.03,CO2,37,-509.1441411070163
net,0.03,CO2,38,-494.3147001038994
net,0.03,CO2,39,-479.91718456689244
net,0.03,CO2,40,-465.93901414261404
net,0.03,CO2,41,-452.32243281147646
net,0.03,CO2,42,-439.147993020851
net,0.03,CO2,43,-426.4002025598471
net,0.03,CO2,44,-413.98077918431756
net,0.03,CO2,45,-401.923086586716
net,0.03,CO2,46,-390.2165889191418
net,0.03,CO2,47,-378.8510572030503
net,0.03,CO2,48,-367.816560391311
net,0.03,CO2,49,-357.10345669059313
net,0.03,CO2,50,-346.7023851364982
net,0.03,CO2,51,-336.6042574140759
net,0.03,CO2,52,39.763887475507254
net,0.03,CO2,53,36.13041983501489
net,0.03,CO2,54,35.078077509723194
net,0.03,CO2,55,34.05638593177009
net,0.03,CO2,56,33.064452360941836
net,0.03,CO2,57,32.101410059166824
net,0.03,CO2,58,31.16641753317167
net,0.03,CO2,59,30.258657799195802
net,0.03,CO2,60,29.37733766912213
net,0.03,CO2,61,28.52168705740013
net,0.03,CO2,62,27.690958308155466
net,0.03,CO2,63,26.88442554189851
net,0.03,CO2,64,26.101384021260685
net,0.03,CO2,65,25.341149535204554
net,0.03,CO2,66,24.603057801169463
net,0.03,CO2,67,23.88646388463055
net,0.03,CO2,68,23.19074163556364
net,0.03,CO2,69,22.515283141323923
net,0.03,CH4,1,0.17143
net,0.03,CH4,2,0.01533980582524272
net,0.03,CH4,3,0.01489301536431332
net,0.03,CH4,4,0.014459238217779924
net,0.03,CH4,5,0.014038095357067884
net,0.03,CH4,6,0.01362921879326979
net,0.03,CH4,7,0.013232251255601738
net,0.03,CH4,8,0.012846845879224987
net,0.03,CH4,9,0.012859476426974008
net,0.03,CH4,10,0.012109384371029304
net,0.03,CH4,11,0.011756683855368256
net,0.03,CH4,12,0.011414256170260442
net,0.03,CH4,13,0.011081802107048974
net,0.03,CH4,14,0.010759031171892206
net,0.03,CH4,15,0.01044566133193418
net,0.03,CH4,16,0.010141418768868137
net,0.03,CH4,17,0.02757513706049004
net,0.03,CH4,18,0.009559259844347379
net,0.03,CH4,19,0.00928083480033726
net,0.03,CH4,20,0.0328028522622219
net,0.03,CH4,21,0.031847429380797966
net,0.03,CH4,22,0.030919834350289284
net,0.03,CH4,23,0.030019256650766296
net,0.03,CH4,24,0.029144909369676012
net,0.03,CH4,25,0.028537076045054913
net,0.03,CH4,26,0.027471872343930635
net,0.03,CH4,27,0.05857855491730621
net,0.03,CH4,28,0.025894874487633734
net,0.03,CH4,29,0.02514065484236285
net,0.03,CH4,30,0.024408402759575582
net,0.03,CH4,31,0.023697478407354935
net,0.03,CH4,32,0.02300726058966499
net,0.03,CH4,33,0.02252743135028535
net,0.03,CH4,34,0.03222820357090076
net,0.03,CH4,35,0.021054902633196565
net,0.03,CH4,36,0.02044165304193841
net,0.03,CH4,37,0.019846265089260594
net,0.03,CH4,38,0.019268218533262715
net,0.03,CH4,39,0.018707008284721077
net,0.03,CH4,40,0.01816214396574862
net,0.03,CH4,41,0.0177833623332885
net,0.03,CH4,42,0.017119562603212953
net,0.03,CH4,43,0.016620934566226164
net,0.03,CH4,44,0.016136829675947734
net,0.03,CH4,45,0.015666824928104593
net,0.03,CH4,46,0.0152105096389365
net,0.03,CH4,47,0.014767485086346115
net,0.03,CH4,48,0.014337364161501083
net,0.03,CH4,49,0.013919771030583575
net,0.03,CH4,50,0.01351434080639182
net,0.03,CH4,51,0.01312071922950662
net,0.03,CH4,52,0.009897189704664158
net,0.03,CH4,53,0.008970334026608084
net,0.03,CH4,54,0.00870906216175542
net,0.03,CH4,55,0.008455400157044097
net,0.03,CH4,56,0.00820912636606223
net,0.03,CH4,57,0.007970025598118668
net,0.03,CH4,58,0.0077378889302123
net,0.03,CH4,59,0.007512513524477961
net,0.03,CH4,60,0.007293702450949476
net,0.03,CH4,61,0.0070812645154849285
net,0.03,CH4,62,0.006875014092703814
net,0.03,CH4,63,0.00667477096379011
net,0.03,CH4,64,0.006480360159019524
net,0.03,CH4,65,0.006291611804873325
net,0.03,CH4,66,0.006108360975605169
net,0.03,CH4,67,0.005930447549131233
net,0.03,CH4,68,0.0057577160671177015
net,0.03,CH4,69,0.005590015599143399
net,0.03,N2O,1,0.0003
net,0.03,N2O,2,0.0024660194174757283
net,0.03,N2O,3,0.002394193609199736
net,0.03,N2O,4,0.0023244598147570254
net,0.03,N2O,5,0.0022567571017058498
net,0.03,N2O,6,0.0021910263123357766
net,0.03,N2O,7,0.002127210011976482
net,0.03,N2O,8,0.002065252438812118
net,0.03,N2O,9,0.0020050994551573964
net,0.03,N2O,10,0.001946698500152812
net,0.03,N2O,11,0.0018899985438376814
net,0.03,N2O,12,0.0018349500425608558
net,0.03,N2O,13,0.0017815048956901513
net,0.03,N2O,14,0.001729616403582671
net,0.03,N2O,15,0.001679239226779292
net,0.03,N2O,16,0.0016303293463876623
net,0.03,N2O,17,0.0015890756950112906
net,0.03,N2O,18,0.0015367417724457177
net,0.03,N2O,19,0.001491982303345357
net,0.03,N2O,20,0.005269442887742183
net,0.03,N2O,21,0.005115963968681731
net,0.03,N2O,22,0.004966955309399739
net,0.03,N2O,23,0.004822286708155086
net,0.03,N2O,24,0.004681831755490374
net,0.03,N2O,25,0.004545467723777063
net,0.03,N2O,26,0.00441307545997773
net,0.03,N2O,27,0.004298450123354932
net,0.03,N2O,28,0.0041597468752735695
net,0.03,N2O,29,0.004038589199294728
net,0.03,N2O,30,0.003920960387664784
net,0.03,N2O,31,0.0038067576579269746
net,0.03,N2O,32,0.0036958812212883256
net,0.03,N2O,33,0.003588234195425558
net,0.03,N2O,34,0.003487492782297988
net,0.03,N2O,35,0.0033822548736219798
net,0.03,N2O,36,0.0032837425957494945
net,0.03,N2O,37,0.003188099607523781
net,0.03,N2O,38,0.003095242337401729
net,0.03,N2O,39,0.0030050896479628434
net,0.03,N2O,40,0.0029175627650124695
net,0.03,N2O,41,0.0028325852087499703
net,0.03,N2O,42,0.0027500827269417187
net,0.03,N2O,43,0.0026699832300405035
net,0.03,N2O,44,0.0025922167281946635
net,0.03,N2O,45,0.002516715270091906
net,0.03,N2O,46,0.0024434128835843748
net,0.03,N2O,47,0.002372245518043082
net,0.03,N2O,48,0.002303150988391342
net,0.03,N2O,49,0.002236068920768293
net,0.03,N2O,50,0.002170940699775042
net,0.03,N2O,51,0.002107709417257322
net,0.03,N2O,52,0.0015901056630004172
net,0.03,N2O,53,0.0014427358897061418
net,0.03,N2O,54,0.0014007144560253804
net,0.03,N2O,55,0.0013599169475974565
net,0.03,N2O,56,0.0013203077161140354
net,0.03,N2O,57,0.0012818521515670245
net,0.03,N2O,58,0.0012445166520068198
net,0.03,N2O,59,0.0012082685941813788
net,0.03,N2O,60,0.0011730763050304645
net,0.03,N2O,61,0.0011389090340101597
net,0.03,N2O,62,0.0011057369262234562
net,0.03,N2O,63,0.0010735309963334524
net,0.03,N2O,64,0.0010422631032363616
net,0.03,N2O,65,0.0010119059254721958
net,0.03,N2O,66,0.0009824329373516463
net,0.03,N2O,67,0.0009538183857782975
net,0.03,N2O,68,0.0009260372677459198
net,0.03,N2O,69,0.0008990653084911843
net,0.09,CO2,1,85.18884
net,0.09,CO2,2,-1507.9632018348623
net,0.09,CO2,3,-1383.45247874758
net,0.09,CO2,4,-1269.222457566587
net,0.09,CO2,5,-1164.4242729968685
net,0.09,CO2,6,-1068.2791495384115
net,0.09,CO2,7,-980.0726142554234
net,0.09,CO2,8,-899.1491873902966
net,0.09,CO2,9,-824.8329541127364
net,0.09,CO2,10,-756.7958819882977
net,0.09,CO2,11,-694.308148613117
net,0.09,CO2,12,-636.9799528560708
net,0.09,CO2,13,-584.385277849606
net,0.09,CO2,14,-536.1332824308313
net,0.09,CO2,15,-491.86539672553323
net,0.09,CO2,16,-451.25265754636064
net,0.09,CO2,17,-411.82871773187105
net,0.09,CO2,18,-379.8103337651382
net,0.09,CO2,19,-348.4498474909524
net,0.09,CO2,20,-286.9970145563797
net,0.09,CO2,21,-263.3000133544768
net,0.09,CO2,22,-241.55964527933648
net,0.09,CO2,23,-221.61435346728118
net,0.09,CO2,24,-203.31592061218456
net,0.09,CO2,25,-186.50958881611575
net,0.09,CO2,26,-171.12694269184792
net,0.09,CO2,27,-154.78564062947942
net,0.09,CO2,28,-144.03412397260155
net,0.09,CO2,29,-132.1413981400014
net,0.09,CO2,30,-121.23064049541412
net,0.09,CO2,31,-111.2207710967102
net,0.09,CO2,32,-102.03740467588091
net,0.09,CO2,33,-93.60287346244172
net,0.09,CO2,34,-85.3913203688277
net,0.09,CO2,35,-78.79159823902081
net,0.09,CO2,36,-72.28586994405578
net,0.09,CO2,37,-66.31731187528052
net,0.09,CO2,38,-60.8415705277803
net,0.09,CO2,39,-55.81795461264247
net,0.09,CO2,40,-51.20913267214905
net,0.09,CO2,41,-46.9761258712765
net,0.09,CO2,42,-43.09736318465733
net,0.09,CO2,43,-39.542846277688795
net,0.09,CO2,44,-36.277840621732835
net,0.09,CO2,45,-33.28242258874572
net,0.09,CO2,46,-30.534332650225423
net,0.09,CO2,47,-28.013149220390297
net,0.09,CO2,48,-25.700136899440636
net,0.09,CO2,49,-23.57810724719325
net,0.09,CO2,50,-21.631291052470868
net,0.09,CO2,51,-19.84522114905584
net,0.09,CO2,52,2.2153171067373894
net,0.09,CO2,53,1.9020888504230293
net,0.09,CO2,54,1.745035642589935
net,0.09,CO2,55,1.600950130816454
net,0.09,CO2,56,1.4687615879050036
net,0.09,CO2,57,1.3474876953256913
net,0.09,CO2,58,1.2362272434180654
net,0.09,CO2,59,1.1341534343285002
net,0.09,CO2,60,1.040507737916055
net,0.09,CO2,61,0.9545942549688577
net,0.09,CO2,62,0.8757745458429889
net,0.09,CO2,63,0.803462886094485
net,0.09,CO2,64,0.7371219138481514
net,0.09,CO2,65,0.6762586365579369
net,0.09,CO2,66,0.6204207674843458
net,0.09,CO2,67,0.5691933646645374
